Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       1950          1          6          0          0          0      1.337000e-01      1.200000e+00      1.556000e+00      3.177800e+00 
       1950          1          7          0          0          0      1.337000e-01      3.300000e-01      1.557000e+00      3.433350e+00 
       1950          1          8          0          0          0      1.292000e-01      1.700000e-01      1.559000e+00      7.000000e+00 
       1950          1          9          0          0          0      1.337000e-01      1.600000e-01      1.561000e+00      1.126115e+01 
       1950          1         10          0          0          0      1.337000e-01      6.100000e-01      1.564000e+00      1.538055e+01 
       1950          1         11          0          0          0      1.337000e-01      2.420000e+00      1.568000e+00      1.299720e+01 
       1950          1         12          0          0          0      1.393000e-01      1.010000e+00      1.573000e+00      1.660560e+01 
       1950          1         13          0          0          0      1.393000e-01      8.000000e-01      1.579000e+00      2.013335e+01 
       1950          1         14          0          0          0      1.393000e-01      4.400000e-01      1.585000e+00      1.578610e+01 
       1950          1         15          0          0          0      1.393000e-01      3.900000e-01      1.591000e+00      1.914445e+01 
       1950          1         16          0          0          0      1.393000e-01      3.000000e-02      1.599000e+00      1.540000e+01 
       1950          1         17          0          0          0      1.393000e-01      4.400000e-01      1.607000e+00      1.675275e+01 
       1950          1         18          0          0          0      1.337000e-01      2.000000e-02      1.616000e+00      1.900280e+01 
       1950          1         19          0          0          0      1.393000e-01      5.000000e-02      1.626000e+00      1.086385e+01 
       1950          1         20          0          0          0      1.337000e-01      4.000000e-02      1.636000e+00      6.375000e+00 
       1950          1         21          0          0          0      1.292000e-01      4.000000e-02      1.647000e+00      1.131665e+01 
       1950          1         22          0          0          0      1.438000e-01      0.000000e+00      1.659000e+00      1.736665e+01 
       1950          1         23          0          0          0      1.483000e-01      0.000000e+00      1.671000e+00      2.011110e+01 
       1950          1         24          0          0          0      1.438000e-01      5.000000e-02      1.684000e+00      2.160275e+01 
       1950          1         25          0          0          0      1.438000e-01      9.000000e-02      1.697000e+00      2.295280e+01 
       1950          1         26          0          0          0      1.393000e-01      1.000000e-01      1.712000e+00      1.845555e+01 
       1950          1         27          0          0          0      1.337000e-01      2.000000e-02      1.727000e+00      9.169450e+00 
       1950          1         28          0          0          0      1.393000e-01      4.000000e-02      1.742000e+00      1.056115e+01 
       1950          1         29          0          0          0      1.337000e-01      5.000000e-02      1.759000e+00      1.656390e+01 
       1950          1         30          0          0          0      1.483000e-01      1.490000e+00      1.776000e+00      9.280550e+00 
       1950          1         31          0          0          0      1.337000e-01      1.100000e+00      1.793000e+00      4.916650e+00 
       1950          2          1          0          0          0      1.438000e-01      5.560000e+00      1.812000e+00      4.794450e+00 
